theme_id,theme_name,bottleneck_layer,active_from,active_until,company_code,conviction,source_note,evidence_date,evidence_url,invalidation_criteria,review_by,role
ai_liquid_cooling,AI 液冷 (UQD 水冷快接頭),"在冊觀察線 ai_liquid_cooling 之 defer→admit。期初冊指示:『GB200 量產 H2 2024 起,≤圍欄若首見 UQD/CDU 配",2024-07-01,,6805,4,"[跨批縫合:首見 2024-07-01(批 2024H2),conviction 終值 4] UQD 快接頭認證節點:通過 ODM 驗證、打破外企寡占、單價漲(定價權雛形)、12 個月內難無痛替換(認證門檻)。TWSE 可交易。保守起手 3(寡占 owner 上限 4 之下;量產 Q4 為前瞻、challenger 剛切入,不給滿)。",2024-07-17,repo:backfill/label_runs/2024-07.json; Digitimes a20240717PD200; TweakTown 99446,台廠多家(嘉澤 3533 等)通過 UQD 認證致集中度瓦解 / 液冷快接頭供給正常化、漲價回落 / GB200/GB300 液冷砍單、滲透率停滯 / 富世達 UQD ODM 訂單能見度回縮。,,chokepoint_owner
ai_liquid_cooling,AI 液冷 (UQD 水冷快接頭),ai_liquid_cooling(2024-07 入冊)≤圍欄 8 月證據=續強但保守持平。money.udn 8 月系列:富世達 + 嘉澤雙台廠打破外企 U,2024-08-01,,3533,3,"[跨批縫合:首見 2024-08-01(批 2024H2),conviction 終值 3] 新增:≤圍欄 8 月市場報導亦為輝達 GB200 快接頭合格供應商(連接器大廠),打破外企壟斷;量產 2025H1(forward),保守起手 2。TWSE。",2024-08-01,repo:backfill/label_runs/2024-08.json,台廠多家通過 UQD 認證致集中度瓦解 / 快接頭供給正常化、漲價回落 / GB200/GB300 液冷砍單、滲透率停滯 / 富世達 UQD 訂單能見度回縮。,,enabler
epaper_esl,電子紙/ESL,"epaper_esl(元太 8069,TPEx 不可交易):本月無『發布日 ≤ 2024-07-31』之新催化訊號,主題休眠,持平 conviction 3,無",2022-08-01,,8069,3,"[跨批縫合:首見 2022-08-01(批 2022H2),conviction 終值 3] carry 持平(TPEx 不可交易);本月無 ≤圍欄新催化。",2024-07-01,repo:backfill/label_runs/2024-07.json,ESL 換裝潮結束 / 電子紙產能過剩 / 報價回落。,,chokepoint_owner
ev_supply,電動車供應鏈,"在冊主題 ev_supply(⚠ 首月補演化):放大器=特斯拉價格戰已於 2023 上半年成形(Q1 營業利益年減 24%,OEM 端毛利壓縮)。惟≤圍欄證據(",2022-07-01,2023-12-31,1536,2,"[跨批縫合:首見 2022-07-01(批 2022H2),conviction 終值 2] 傳動齒輪,墨西哥擴廠;持平,觀察價格戰傳導。",2023-07-01,repo:backfill/label_runs/2023-07.json,Tesla 降價戰壓縮供應鏈訂單/毛利/電動車銷量成長失速。,,chokepoint_owner
ev_supply,電動車供應鏈,"在冊主題 ev_supply(⚠ 首月補演化):放大器=特斯拉價格戰已於 2023 上半年成形(Q1 營業利益年減 24%,OEM 端毛利壓縮)。惟≤圍欄證據(",2022-07-01,2023-12-31,2308,2,"[跨批縫合:首見 2022-07-01(批 2022H2),conviction 終值 2] 電源/動力,持平。",2023-07-01,repo:backfill/label_runs/2023-07.json,Tesla 降價戰壓縮供應鏈訂單/毛利/電動車銷量成長失速。,,enabler
ev_supply,電動車供應鏈,"在冊主題 ev_supply(⚠ 首月補演化):放大器=特斯拉價格戰已於 2023 上半年成形(Q1 營業利益年減 24%,OEM 端毛利壓縮)。惟≤圍欄證據(",2022-07-01,2023-12-31,3665,2,"[跨批縫合:首見 2022-07-01(批 2022H2),conviction 終值 2] 高壓線束,北美優勢抗跌;持平。",2023-07-01,repo:backfill/label_runs/2023-07.json,Tesla 降價戰壓縮供應鏈訂單/毛利/電動車銷量成長失速。,,enabler
ev_supply,電動車供應鏈,"在冊主題 ev_supply(⚠ 首月補演化):放大器=特斯拉價格戰已於 2023 上半年成形(Q1 營業利益年減 24%,OEM 端毛利壓縮)。惟≤圍欄證據(",2022-07-01,2023-12-31,5243,1,"[跨批縫合:首見 2022-07-01(批 2022H2),conviction 終值 1] 沖壓件,受惠轉單;持平。",2023-07-01,repo:backfill/label_runs/2023-07.json,Tesla 降價戰壓縮供應鏈訂單/毛利/電動車銷量成長失速。,,enabler
foundry_shortage,成熟製程產能荒,"期初冊主題,僅做證據演化(不重跑瓶頸簽名)。圍欄內 2022-07-08 第一手證據顯示成熟製程開始『分裂』:消費性應用(電視/PC driver IC、PMI",2022-07-01,2022-10-31,2303,1,"[跨批縫合:首見 2022-07-01(批 2022H2),conviction 終值 1] 圍欄內仍100%+滿載、口頭樂觀,但消費端砍單潮浮現、下行風險升高;由4下調至3",2022-07-01,repo:backfill/label_runs/2022-07.json,成熟製程全面砍單並開始降價(而非僅消費端砍單);利用率跌破8成;聯電/世界先進由『樂觀/滿載』轉為明確減產或報價下修,,chokepoint_owner
foundry_shortage,成熟製程產能荒,"期初冊主題,僅做證據演化(不重跑瓶頸簽名)。圍欄內 2022-07-08 第一手證據顯示成熟製程開始『分裂』:消費性應用(電視/PC driver IC、PMI",2022-07-01,2022-10-31,5347,1,"[跨批縫合:首見 2022-07-01(批 2022H2),conviction 終值 1] 已轉保守(庫存升、Q3利用率自高點滑落),弱化最明確;由4下調至3",2022-07-01,repo:backfill/label_runs/2022-07.json,成熟製程全面砍單並開始降價(而非僅消費端砍單);利用率跌破8成;聯電/世界先進由『樂觀/滿載』轉為明確減產或報價下修,,chokepoint_owner
foundry_shortage,成熟製程產能荒,"期初冊主題,僅做證據演化(不重跑瓶頸簽名)。圍欄內 2022-07-08 第一手證據顯示成熟製程開始『分裂』:消費性應用(電視/PC driver IC、PMI",2022-07-01,2022-10-31,6770,1,"[跨批縫合:首見 2022-07-01(批 2022H2),conviction 終值 1] 面板driver/CIS鬆動、靠轉單PMIC/車用維持滿載;結構性供不應求敘事開始鬆動,由4下調至3",2022-07-01,repo:backfill/label_runs/2022-07.json,成熟製程全面砍單並開始降價(而非僅消費端砍單);利用率跌破8成;聯電/世界先進由『樂觀/滿載』轉為明確減產或報價下修,,chokepoint_owner
grid_heavy_electrical,電網重電,grid_heavy_electrical:本月真搜尋未取得『發布日 ≤ 2024-07-31』之重電廠 AI-DC 具體大單/漲價第一手——華城星際之門第 1,2022-09-01,,1503,2,"[跨批縫合:首見 2022-09-01(批 2022H2),conviction 終值 2] carry 持平。",2024-07-01,repo:backfill/label_runs/2024-07.json,台電強韌電網預算腰斬 / 重電訂單連 2 季衰退 / 變壓器交期正常化 / 美國外銷能見度回縮。,,enabler
grid_heavy_electrical,電網重電,grid_heavy_electrical:本月真搜尋未取得『發布日 ≤ 2024-07-31』之重電廠 AI-DC 具體大單/漲價第一手——華城星際之門第 1,2022-09-01,,1513,3,"[跨批縫合:首見 2022-09-01(批 2022H2),conviction 終值 3] carry 持平;無 ≤圍欄名別新單。",2024-07-01,repo:backfill/label_runs/2024-07.json,台電強韌電網預算腰斬 / 重電訂單連 2 季衰退 / 變壓器交期正常化 / 美國外銷能見度回縮。,,chokepoint_owner
grid_heavy_electrical,電網重電,grid_heavy_electrical:本月真搜尋未取得『發布日 ≤ 2024-07-31』之重電廠 AI-DC 具體大單/漲價第一手——華城星際之門第 1,2022-09-01,,1514,2,"[跨批縫合:首見 2022-09-01(批 2022H2),conviction 終值 2] carry 持平。",2024-07-01,repo:backfill/label_runs/2024-07.json,台電強韌電網預算腰斬 / 重電訂單連 2 季衰退 / 變壓器交期正常化 / 美國外銷能見度回縮。,,enabler
grid_heavy_electrical,電網重電,grid_heavy_electrical:本月真搜尋未取得『發布日 ≤ 2024-07-31』之重電廠 AI-DC 具體大單/漲價第一手——華城星際之門第 1,2022-09-01,,1519,4,"[跨批縫合:首見 2022-09-01(批 2022H2),conviction 終值 4] carry 持平(寡占上限);AI-DC 具體大單皆 >圍欄不採。",2024-07-01,repo:backfill/label_runs/2024-07.json,台電強韌電網預算腰斬 / 重電訂單連 2 季衰退 / 變壓器交期正常化 / 美國外銷能見度回縮。,,chokepoint_owner
reopening_travel,解封出行,"期初冊主題,與本月『觀光餐旅』動能種子(2736寧茂/2743三顧-KY/2723美食-KY/2753八方雲集等,ret60 +15~49%)同源,僅做證據演化",2022-07-01,,2610,4,"[跨批縫合:首見 2022-07-01(批 2022H2),conviction 終值 4] 同上,維持3",2022-07-01,repo:backfill/label_runs/2022-07.json,航空運能全面恢復、國際航班/座位供給回到疫情前;票價正常化(容量瓶頸解除);出行需求見頂回落,,chokepoint_owner
reopening_travel,解封出行,"期初冊主題,與本月『觀光餐旅』動能種子(2736寧茂/2743三顧-KY/2723美食-KY/2753八方雲集等,ret60 +15~49%)同源,僅做證據演化",2022-07-01,,2618,4,"[跨批縫合:首見 2022-07-01(批 2022H2),conviction 終值 4] 運能受限下的雙雄之一;邊境鬆綁需求回流,維持3",2022-07-01,repo:backfill/label_runs/2022-07.json,航空運能全面恢復、國際航班/座位供給回到疫情前;票價正常化(容量瓶頸解除);出行需求見頂回落,,chokepoint_owner
